_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
878888,Мерзость,Симмонс Дэн,Гольдберг Юрий Яковлевич,,,АСТ,2022,Мастера фантазии,,Современная зарубежная проза,760,218,144,33,7.29,1250,https://www.labirint.ru/books/878888/
912776,Война миров и другие романы,Уэллс Герберт Джордж,"Бирукова Евгения, Вейс Давид Лазаревич, Зенкевич Михаил",,,Иностранка,2022,Иностранная литература. Большие книги,,Классическая зарубежная проза,944,218,155,45,10,1007,https://www.labirint.ru/books/912776/
1008944,Загадка аномалии,Шапошникова Наталья Геннадьевна,,,,АСТ,2024,STALKER,,Современная отечественная проза,226,206,133,17,0,598,https://www.labirint.ru/books/1008944/
889459,The Dirk Gently Omnibus. Dirk Gently's Holistic Detective Agency. The Long Dark Tea-Time of the Soul,Adams Douglas,,,,William Heinemann,2001,,,,642,223,145,45,10,3948,https://www.labirint.ru/books/889459/
973275,Doctor Who. The Time Lord Letters,Richards Justin,,,,BBC books,2015,Doctor Who,,,1032,253,198,25,8,4277,https://www.labirint.ru/books/973275/
831680,"Остров, которого нет",Уилсон Джо,Полищук Вера,Липовка Юлия,,Качели,2022,Послезавтра,,,320,211,147,15,9.07,590,https://www.labirint.ru/books/831680/
1007822,Свидетель,"Кабир Максим Ахмадович, Щетинина Елена, Шендеров Герман",,,,АСТ,2024,Потустороннее,,Современная отечественная проза,344,210,135,22,6.67,511,https://www.labirint.ru/books/1007822/
476067,Гарри Поттер и Принц-полукровка,Роулинг Джоан Кэтлин,Спивак Маша,,Грызунова Анастасия,Махаон,2022,Гарри Поттер,,,634,207,135,30,3.27,1057,https://www.labirint.ru/books/476067/
840681,Тень Каравеллы,Крапивин Владислав Петрович,,Медведев Евгений Алексеевич,,Искатель,2021,Школьная библиотека,,,270,220,144,12,10,286,https://www.labirint.ru/books/840681/
505126,Война с лилипутами,Булычев Кир,,Мигунов Евгений Тихонович,,Альфа-книга,2017,Большая иллюстрированная серия,,,554,240,170,18,9.29,497,https://www.labirint.ru/books/505126/
891104,Star Wars. The High Republic. The Fallen Star,Gray Claudia,,,,DelRey,2022,Star Wars,,,590,240,165,30,0,4016,https://www.labirint.ru/books/891104/
976768,Light Bringer,Brown Pierce,,,,Hodder & Stoughton,2023,Red Rising,,,986,241,160,55,0,3290,https://www.labirint.ru/books/976768/
800424,Камикадзе 360,Каграманова Екатерина Размиковна,,,,Пять четвертей,2021,Искажения,,,394,217,147,24,9.11,482,https://www.labirint.ru/books/800424/
536982,Звездолет в лесу,Булычев Кир,,Мигунов Евгений Тихонович,,Альфа-книга,2018,Большая иллюстрированная серия,,,508,242,172,13,9.26,468,https://www.labirint.ru/books/536982/
939341,Дракула,Стокер Брэм,Красавченко Т.,,,Like Book,2023,Young Adult. Легендарные книги,,Классическая зарубежная проза,590,220,150,28,10,880,https://www.labirint.ru/books/939341/
681546,Роза Дьявола,Бром Джеральд,Старков Дмитрий,Бром,,АСТ,2019,Темные фантазии Джеральда Брома,,Современная зарубежная проза,740,245,235,15,8.74,1443,https://www.labirint.ru/books/681546/
857946,Дикое поле,Веденеев Василий Владимирович,,Ильин П.,,Русская Тройка,2022,Библиотека приключений и научной фантастики,,Современная отечественная проза,640,208,142,31,9.67,1512,https://www.labirint.ru/books/857946/
905213,The Cartographers,Shepherd Peng,,,,Orion,2022,,,,616,240,162,35,0,3334,https://www.labirint.ru/books/905213/
904868,Anatomy. A Love Story,Schwartz Dana,,,,Piatkus,2022,,Книжный клуб Риз Уизерспун,Young adult на английском языке,560,240,160,30,9,3590,https://www.labirint.ru/books/904868/
792413,Три аксиомы мироздания,Донценко Татьяна Евгеньевна,,,,Пять четвертей,2022,Искажения,,,514,217,146,30,8.15,533,https://www.labirint.ru/books/792413/
910558,Creatures of Passage,Yejide Morowa,,,,Jacaranda,2021,Jacaranda,,,510,240,165,28,0,3085,https://www.labirint.ru/books/910558/
902537,Upgrade,Crouch Blake,,,,Macmillan,2022,,,,550,240,160,30,10,3596,https://www.labirint.ru/books/902537/
910254,Chasing the Boogeyman,Chizmar Richard,,,,Hodder & Stoughton,2021,,,,544,240,165,30,10,3599,https://www.labirint.ru/books/910254/
910275,The Girl Who Fell Beneath the Sea,Oh Axie,,,,Hodder & Stoughton,2022,,,,556,245,165,31,10,3599,https://www.labirint.ru/books/910275/
910287,Mexican Gothic,Moreno-Garcia Silvia,,,,Jo Fletcher Books,2020,,,,528,240,160,30,10,3338,https://www.labirint.ru/books/910287/
767056,Чудесное спасение,Брандт Ина,Десницкая Евгения,Мор Ирене,Облинова Дарья,Качели,2021,Совиная магия,Ребенок читает сам,,286,217,148,14,10,307,https://www.labirint.ru/books/767056/
910250,The Seawomen,Timms Chloe,,,,Hodder & Stoughton,2022,,,,526,240,165,30,0,3342,https://www.labirint.ru/books/910250/
910255,Out There. Stories,Folk Kate,,,,Hodder & Stoughton,2022,,,,365,223,144,23,0,3085,https://www.labirint.ru/books/910255/
919138,Remedy,Corrigan Eireann,,,,Scholastic Inc.,2021,,,,424,218,150,30,10,3364,https://www.labirint.ru/books/919138/
919741,Mirror's Edge,Westerfeld Scott,,,,Scholastic Inc.,2021,,,,434,220,150,30,9,3364,https://www.labirint.ru/books/919741/
816443,Фантастический детектив. Урри Вульф и похититель собак. История юного изобретателя,Высокосная Евгения Валентиновна,,Теплова Елена,,Феникс-Премьер,2022,Детский детектив,,Мистика. Фантастика. Фэнтези,394,235,170,13,9.95,558,https://www.labirint.ru/books/816443/
919026,Fire Becomes Her,Thor Rosiee,,,,Scholastic Inc.,2022,,,,450,220,150,30,8,3105,https://www.labirint.ru/books/919026/
878603,"Человек, который умел летать",Чапек Карел,"Мартемьянова В., Аросева Н., Аксель Тамара Михайловна, Бабенко Виталий Тимофеевич, Молочковский Юрий Николаевич",,,Текст,2022,Это фантастика!,,Классическая зарубежная проза,532,208,135,30,8.88,626,https://www.labirint.ru/books/878603/
