,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
469,470,60,3,76.0,9291,1,1,0,3,0,0,0,20,7,2,0,5,1.9459101490553132,5,1993,1993,1,1,6,6,1,120.0,2,4,2,2,4,4,2,426,6,0,406,832,1,0,1,4,832,878,0,7.444833273892193,0,0,2,1,3,1,2,7,6,0,3,1,1993.0,2,2,506,5,5,2,144,70,0,0,0,0,3,4,1,0,6,2008,8,4,12.138869243416009
470,471,120,3,69.0,6820,1,1,0,3,0,0,0,22,2,2,4,2,2.1972245773362196,5,1985,1985,1,1,6,6,2,0.0,2,4,2,2,4,0,2,368,1,1120,0,1488,1,4,1,4,1502,0,0,7.315218389752975,1,0,1,1,1,1,2,4,6,0,3,1,1985.0,2,2,528,5,5,2,0,54,0,0,140,0,3,4,1,0,6,2010,8,4,12.264346270624157
471,472,60,3,92.0,11952,1,1,3,3,0,4,0,14,3,2,0,5,2.0794415416798357,6,1977,1977,4,6,14,10,2,0.0,3,4,1,2,4,4,6,0,6,0,808,808,1,4,1,4,1161,808,0,7.585788821732034,0,0,2,1,3,1,3,8,6,1,2,1,1977.0,2,2,534,5,5,2,0,0,0,0,276,0,3,4,1,0,11,2007,8,4,12.154784614286667
472,473,180,4,35.0,3675,1,1,3,3,0,4,0,7,2,2,4,7,1.9459101490553132,5,2005,2005,1,1,12,13,1,80.0,3,4,2,2,4,1,2,459,6,0,88,547,1,0,1,4,1072,0,0,6.9782137426306985,1,0,1,0,2,1,3,5,6,0,3,2,2005.0,2,2,525,5,5,2,0,28,0,0,0,0,3,4,1,0,6,2008,8,4,11.904974309480183
473,474,20,3,110.0,14977,1,1,0,3,0,4,0,16,2,2,0,2,2.1972245773362196,5,2006,2007,1,1,12,13,1,304.0,2,4,2,0,4,1,2,1350,6,0,626,1976,1,0,1,4,1976,0,0,7.589335823170617,1,0,2,0,2,1,2,7,6,1,0,1,2006.0,2,3,908,5,5,2,250,63,0,0,0,0,3,4,1,0,7,2007,6,5,12.994532278619134
474,475,120,3,41.0,5330,1,1,3,3,0,4,0,22,2,2,4,2,2.1972245773362196,5,2000,2000,1,1,5,5,2,0.0,2,4,2,2,4,0,2,1196,6,0,298,1494,1,0,1,4,1652,0,0,7.410347097821024,1,0,2,0,2,1,0,6,6,0,3,1,2000.0,2,2,499,5,5,2,96,48,0,0,0,0,3,4,1,0,8,2007,8,4,12.433212202169729
475,476,20,3,80.0,8480,1,1,3,3,0,0,0,19,2,2,0,2,1.791759469228055,6,1963,1963,3,1,6,6,2,0.0,3,4,1,4,4,4,2,630,6,0,340,970,1,4,1,4,970,0,0,6.878326468291325,1,0,1,0,2,1,3,5,6,0,3,5,1996.0,3,2,624,5,5,2,0,24,0,0,192,0,3,4,1,0,7,2007,8,4,11.794345471549745
476,477,20,3,75.0,13125,1,1,3,3,0,4,1,5,2,2,0,2,1.9459101490553132,5,1997,1998,1,1,12,13,1,215.0,3,4,2,2,4,1,2,994,6,0,484,1478,1,0,1,4,1493,0,0,7.309212365692763,1,0,2,0,3,1,2,7,6,1,5,1,1997.0,0,2,508,5,5,2,140,39,0,0,0,0,3,4,1,0,4,2008,8,4,12.249615734512616
477,478,60,3,105.0,13693,1,1,3,3,0,4,0,16,2,2,0,5,2.302585092994046,5,2006,2006,3,1,12,13,1,772.0,0,4,2,2,4,0,6,0,6,0,2153,2153,1,0,1,4,2069,574,0,7.880048200971577,0,0,2,1,3,1,0,9,6,1,2,3,2006.0,0,3,694,5,5,2,414,84,0,0,0,0,3,4,1,0,3,2007,8,4,12.847929163278053
478,479,20,3,79.0,10637,1,1,3,3,0,4,0,5,2,2,0,2,2.1972245773362196,5,2007,2008,3,1,12,13,3,336.0,2,4,2,0,4,1,2,1288,6,0,417,1705,1,0,1,4,1718,0,0,7.449498005382849,1,0,2,0,3,1,2,7,6,1,2,1,2007.0,2,3,826,5,5,2,208,44,0,0,0,0,3,4,1,0,9,2009,8,4,12.601490784782536
479,480,30,4,50.0,5925,1,1,3,0,0,4,0,17,2,2,0,2,1.6094379124341003,7,1937,2000,3,1,11,12,0,435.0,3,4,0,1,4,4,5,168,6,0,739,907,1,4,1,4,1131,0,0,7.0317412587631285,0,0,1,0,2,1,3,7,6,0,3,5,1995.0,3,2,672,5,5,2,0,72,0,0,0,0,3,2,1,0,3,2007,8,2,11.401681006153428
480,481,20,3,98.0,16033,1,1,0,3,0,2,0,16,2,2,0,2,2.302585092994046,5,2004,2005,3,1,12,13,1,378.0,2,4,2,0,4,1,2,1261,6,0,572,1833,1,0,1,4,1850,0,0,7.523481312573497,1,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,3,772,5,5,2,519,112,0,0,0,0,3,4,1,0,3,2006,8,4,12.694655727828803
481,482,20,3,72.0,11846,1,1,0,1,0,4,0,16,2,2,0,2,2.302585092994046,5,2003,2004,3,1,12,13,1,562.0,2,4,2,0,4,1,2,1567,6,0,225,1792,1,0,1,4,1792,0,0,7.491645473605133,1,0,2,0,2,1,0,6,6,1,2,1,2003.0,0,3,874,5,5,2,206,49,0,0,0,0,3,4,1,0,8,2006,8,4,12.832013750189885
482,483,70,4,50.0,2500,1,2,3,3,0,0,0,17,2,2,0,5,2.0794415416798357,8,1915,2005,1,1,11,12,2,0.0,2,4,2,4,4,4,0,299,6,0,611,910,1,0,1,4,916,910,0,7.510430556378006,1,0,1,1,4,1,0,7,3,1,2,1,1915.0,3,1,164,1,1,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,11.951186847493476
483,484,120,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,3,2,1.9459101490553132,5,1998,1998,3,1,12,13,1,116.0,3,4,2,0,4,4,2,897,6,0,319,1216,1,0,1,4,1216,0,0,7.104144092987527,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,3,2,402,5,5,2,0,125,0,0,0,0,3,4,1,0,5,2006,8,4,12.00762780434872
484,485,20,3,69.0,7758,1,1,0,3,0,0,0,19,2,2,0,2,1.791759469228055,7,1962,2001,1,1,6,10,2,0.0,3,2,1,4,4,4,0,588,6,0,411,999,1,2,1,4,999,0,0,6.907755278982137,1,0,1,0,3,1,2,6,6,0,3,5,1963.0,3,1,264,5,5,2,0,132,0,0,0,0,3,4,1,0,3,2007,8,4,11.794345471549745
485,486,20,3,80.0,9600,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1950,2007,1,1,8,8,2,0.0,2,4,1,4,4,4,0,607,6,0,506,1113,1,2,1,4,1113,0,0,7.01571242048723,0,0,1,0,3,1,2,5,6,1,2,1,1950.0,3,1,264,5,5,2,0,80,120,0,0,0,3,4,1,0,7,2009,8,4,11.898194668458823
486,487,20,3,79.0,10289,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1965,1965,3,1,8,8,1,168.0,3,4,1,4,4,4,0,836,6,0,237,1073,1,4,1,4,1073,0,0,6.97914527506881,1,0,1,1,3,1,3,6,6,0,3,1,1965.0,2,2,515,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2007,8,4,11.957617696467539
487,488,20,3,70.0,12243,1,1,0,3,0,4,0,14,2,2,0,2,1.791759469228055,6,1971,1971,1,1,9,10,2,0.0,3,4,1,2,4,0,0,998,6,0,486,1484,1,2,1,4,1484,0,0,7.3031700512368,0,0,2,0,3,1,3,7,6,1,5,1,1971.0,3,2,487,5,5,2,224,0,0,0,180,0,3,4,1,0,2,2007,8,4,12.07254696717504
488,489,190,3,60.0,10800,1,1,3,3,0,0,0,17,2,2,1,0,1.791759469228055,4,1900,1970,1,1,13,14,2,0.0,3,1,1,4,0,4,1,664,6,0,290,954,1,4,0,0,1766,648,0,7.789454566086673,0,0,2,0,3,2,3,10,4,1,2,1,1970.0,3,2,520,5,1,0,142,0,0,0,0,0,3,4,1,0,5,2006,3,4,11.982935344196433
489,490,180,4,21.0,1526,1,1,3,3,0,4,0,10,2,2,3,6,1.6094379124341003,8,1970,2002,1,1,5,5,2,0.0,3,2,1,2,4,0,2,515,6,0,115,630,1,4,1,4,630,0,0,6.447305862541213,1,0,1,0,1,1,2,3,6,0,3,1,1970.0,3,1,286,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2009,8,4,11.362114203075018
490,491,160,4,69.0,2665,1,1,3,3,0,4,0,10,2,2,4,5,1.791759469228055,6,1976,1976,1,1,5,5,2,0.0,3,4,2,2,4,2,6,0,6,0,264,264,1,4,1,4,616,688,0,7.173958319756794,0,0,1,1,3,1,3,4,6,1,2,3,1976.0,0,1,336,5,5,2,141,24,0,0,0,0,3,4,1,0,6,2008,8,4,11.652696102959753
491,492,50,3,79.0,9490,1,1,3,3,0,4,0,12,0,2,0,0,1.9459101490553132,7,1941,1950,1,1,13,14,2,0.0,3,4,1,4,4,4,1,403,5,165,238,806,1,4,1,0,958,620,0,7.364547014255642,1,0,1,0,3,1,1,5,6,2,5,1,1941.0,3,1,240,5,5,2,0,0,32,0,0,0,3,2,1,0,8,2006,8,4,11.798111925972618
492,493,60,3,105.0,15578,1,1,0,3,0,0,0,8,2,2,0,5,1.9459101490553132,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0,728,728,1,2,1,4,728,728,0,7.284134806195205,0,0,2,1,3,1,3,8,6,0,3,1,2006.0,2,2,429,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,6,5,12.059809113551397
493,494,20,3,70.0,7931,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,6,1960,1960,1,1,3,14,2,0.0,3,4,1,4,4,4,1,374,3,532,363,1269,1,4,1,0,1269,0,0,7.146772179452637,0,0,1,1,3,1,3,6,6,1,1,5,1964.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,11.951186847493476
494,495,30,4,50.0,5784,1,1,3,3,0,4,0,17,0,2,0,2,1.791759469228055,8,1938,1996,1,1,8,8,2,0.0,3,4,0,1,4,4,6,0,6,0,190,190,1,2,1,0,886,0,0,6.787844982309579,0,0,1,0,2,1,3,4,6,0,3,1,1938.0,3,1,273,5,5,2,144,20,80,0,0,0,3,4,1,0,12,2009,8,4,11.421917019425596
495,496,30,0,60.0,7879,1,1,3,3,0,4,0,9,2,2,0,2,1.6094379124341003,5,1920,1950,1,1,13,14,2,0.0,3,4,1,4,4,4,5,495,6,0,225,720,1,4,0,0,720,0,0,6.580639137284949,0,0,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,0,0,523,115,0,0,0,3,1,1,0,11,2009,8,0,10.460270761075149
496,497,20,3,69.0,12692,1,1,0,3,0,4,0,15,2,2,0,2,2.1972245773362196,5,1992,1993,3,1,3,3,2,0.0,2,4,2,2,4,4,2,1231,6,0,1969,3200,1,0,1,4,3228,0,0,8.079927770758275,1,0,3,0,4,1,2,10,6,1,2,1,1992.0,2,2,546,5,5,2,264,75,291,0,0,0,3,4,1,0,5,2007,8,4,12.971542813248437
497,498,50,3,60.0,9120,1,2,3,3,0,4,0,3,2,2,0,0,2.0794415416798357,6,1925,1950,1,1,13,14,2,0.0,3,2,2,4,4,4,5,329,6,0,697,1026,1,0,1,4,1133,687,0,7.507141079727608,1,0,2,0,4,1,3,8,6,0,3,5,1925.0,3,1,240,5,5,0,0,100,0,0,0,0,3,0,1,0,6,2008,8,4,12.122696471358964
498,499,20,3,65.0,7800,1,1,3,3,0,4,0,19,2,2,0,2,1.791759469228055,7,1967,2004,3,1,6,6,1,89.0,3,4,2,4,4,4,0,450,6,0,414,864,1,0,1,4,899,0,0,6.802394763324311,0,0,1,0,3,1,2,5,6,0,3,1,1967.0,0,1,288,5,5,2,64,0,0,0,0,0,3,2,1,0,6,2009,8,4,11.775297421715827
499,500,20,3,70.0,7535,1,1,0,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1958,1985,1,1,8,8,2,0.0,3,4,1,4,4,4,1,111,3,279,522,912,1,1,1,4,912,0,0,6.816735880594968,0,1,1,0,2,1,3,5,6,0,3,1,1958.0,0,1,297,5,5,2,12,285,0,0,0,0,3,3,3,480,6,2007,8,4,11.695255355062795
500,501,160,4,21.0,1890,1,1,3,3,0,4,0,2,2,2,3,5,1.9459101490553132,5,1973,1973,1,1,6,6,1,285.0,3,4,1,4,4,4,1,356,6,0,316,672,1,4,1,4,672,546,0,7.105786129481271,0,0,1,1,3,1,3,7,6,0,3,5,1973.0,3,1,264,5,5,2,144,28,0,0,0,0,3,4,1,0,5,2007,8,4,11.635151947212842
501,502,60,1,75.0,9803,1,1,3,3,0,4,0,21,2,2,0,5,2.0794415416798357,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,4,2,400,6,0,466,866,1,2,1,4,866,902,0,7.478169694159785,0,0,2,1,3,1,2,7,6,0,3,1,2005.0,2,2,603,5,5,2,0,108,0,0,0,0,3,4,1,0,2,2008,8,4,12.331387247601905
502,503,20,3,70.0,9170,1,1,3,3,0,0,0,7,1,2,0,2,1.791759469228055,7,1965,1965,3,1,8,8,2,0.0,3,4,1,4,4,4,0,698,2,96,420,1214,1,0,1,4,1214,0,0,7.102499355774649,1,0,1,0,2,1,3,6,6,0,3,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,3,0,3,400,4,2007,8,4,11.849404844423074
503,504,20,3,100.0,15602,1,1,0,3,0,4,0,6,2,2,0,2,2.0794415416798357,8,1959,1997,1,1,3,14,2,0.0,3,4,1,4,4,4,0,1247,6,0,254,1501,1,4,1,4,1801,0,0,7.496652438168283,1,0,2,0,1,1,3,6,6,2,5,1,1959.0,0,2,484,5,5,2,0,54,0,0,161,0,3,1,1,0,3,2010,8,4,12.574185427296195
504,505,160,3,24.0,2308,1,1,3,3,0,4,0,13,2,2,4,5,1.9459101490553132,5,1974,1974,1,1,9,2,2,0.0,3,4,1,4,4,4,0,257,5,495,103,855,1,4,1,4,855,467,0,7.187657164114956,0,1,2,1,3,1,3,6,6,1,1,1,1974.0,3,2,440,5,5,2,260,0,0,0,0,0,3,4,1,0,6,2009,8,4,11.898194668458823
505,506,90,4,60.0,7596,1,0,3,3,0,4,0,17,0,2,2,5,1.791759469228055,5,1952,1952,3,1,13,14,1,360.0,3,4,1,4,4,4,6,0,6,0,960,960,1,2,1,4,960,1000,0,7.581209826196346,0,0,2,0,4,2,3,10,6,0,3,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,3,4,1,0,7,2009,0,4,11.732069026983156
506,507,60,3,80.0,9554,1,1,0,3,0,4,0,20,2,2,0,5,2.1972245773362196,5,1993,1994,1,1,12,13,1,125.0,2,4,2,2,4,4,2,380,6,0,397,777,1,0,1,4,1065,846,0,7.555905093611346,0,0,2,1,3,1,2,8,6,1,5,1,1993.0,2,2,471,5,5,2,182,81,0,0,0,0,3,4,1,0,9,2006,8,4,12.278397958261774
507,508,20,1,75.0,7862,1,1,0,3,0,4,0,21,2,2,0,2,1.9459101490553132,5,2009,2009,1,1,12,13,2,0.0,2,4,2,2,4,4,2,27,6,0,1191,1218,1,0,1,4,1218,0,0,7.105786129481271,0,0,2,0,2,1,2,4,6,0,3,1,2009.0,0,2,676,5,5,2,0,102,0,0,0,0,3,4,1,0,9,2009,6,5,12.246739428005663
508,509,70,4,60.0,9600,1,1,3,3,0,4,0,17,2,2,0,5,2.0794415416798357,9,1928,2005,2,1,8,8,2,0.0,3,0,0,4,4,4,5,141,6,0,548,689,1,0,1,4,689,689,0,7.229113877793302,0,0,2,0,3,1,2,7,6,1,2,5,1928.0,3,2,360,5,5,0,0,0,116,0,0,0,3,4,1,0,10,2008,8,4,11.989165855127435
509,510,20,3,80.0,9600,1,1,3,3,0,0,0,12,2,2,0,2,1.791759469228055,6,1959,1959,1,1,8,8,1,132.0,3,4,1,4,4,4,0,991,6,0,50,1041,1,0,1,4,1041,0,0,6.948897222313312,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,270,5,5,2,224,88,0,0,0,0,3,2,1,0,7,2009,8,4,11.732069026983156
510,511,20,3,75.0,14559,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1951,2000,3,1,13,14,0,70.0,2,4,1,4,4,4,1,650,5,180,178,1008,1,0,1,4,1363,0,0,7.218176838403408,1,0,1,0,2,1,3,6,2,2,5,4,1951.0,3,1,288,5,5,2,324,42,0,0,168,0,3,4,3,2000,6,2009,8,4,12.013100572810686
511,512,120,3,40.0,6792,1,1,0,3,0,4,0,16,2,2,4,2,2.0794415416798357,5,2005,2006,1,1,12,13,3,94.0,2,4,2,2,4,4,6,0,6,0,1368,1368,1,0,1,4,1368,0,0,7.221835825288449,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,2,2,474,5,5,2,132,35,0,0,0,0,3,4,1,0,3,2006,6,5,12.2193145828011
512,513,20,3,70.0,9100,1,1,3,3,0,0,0,12,1,2,0,2,1.791759469228055,5,1958,1958,1,1,12,13,2,0.0,3,4,1,4,4,4,1,521,3,174,169,864,1,4,1,4,864,0,0,6.762729506931879,1,0,1,0,3,1,3,5,6,0,3,5,1964.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,4,11.774527900858468
513,514,20,3,71.0,9187,1,1,3,0,0,0,0,11,2,2,0,2,1.9459101490553132,5,1983,1983,1,1,12,13,2,0.0,3,2,2,4,4,4,0,336,6,0,748,1084,1,4,1,4,1080,0,0,6.985641817639208,0,0,1,1,3,1,3,5,6,0,3,1,1983.0,3,2,484,5,5,2,120,0,158,0,0,0,3,4,1,0,6,2007,8,4,11.80560254159177
514,515,45,3,55.0,10594,1,1,3,3,0,4,0,6,2,2,0,1,1.791759469228055,5,1926,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,6,0,6,0,768,768,3,1,0,4,789,0,0,6.672032945461067,0,0,1,0,2,1,3,5,6,0,3,5,1926.0,3,1,200,4,4,2,0,0,112,0,0,0,3,2,1,0,6,2007,8,4,11.477308649967686
515,516,20,3,94.0,12220,1,1,3,3,0,4,0,16,2,2,0,2,2.3978952727983707,5,2009,2009,3,1,5,5,1,305.0,0,4,1,0,4,4,2,1436,6,0,570,2006,1,0,1,4,2020,0,0,7.611347717403621,1,0,2,1,3,1,0,9,6,1,2,1,2009.0,0,3,900,5,5,2,156,54,0,0,0,0,3,4,1,0,9,2009,6,5,12.90634935052389
516,517,80,3,69.0,10448,1,1,0,3,0,0,0,14,2,2,0,7,1.9459101490553132,6,1972,1972,1,1,6,6,1,333.0,3,4,1,4,4,4,6,0,6,0,689,689,1,4,1,4,1378,741,0,7.659171367666058,0,0,2,1,3,1,3,7,6,1,5,1,1972.0,2,2,583,5,5,2,0,104,0,0,0,0,3,0,1,0,8,2009,0,0,11.970356641102999
517,518,60,3,79.0,10208,1,1,0,3,0,4,0,15,2,2,0,5,2.0794415416798357,5,1996,1997,1,1,12,13,1,921.0,2,4,2,2,4,4,6,0,6,0,1264,1264,1,0,1,4,1277,1067,0,7.76004068088038,0,0,2,1,3,1,2,7,6,1,5,1,1996.0,2,3,889,5,5,2,220,0,0,0,0,0,3,4,1,0,7,2009,8,4,12.487488878546145
518,519,60,3,69.0,9531,1,1,0,3,0,1,0,5,2,2,0,5,1.9459101490553132,5,1998,1998,1,1,12,13,2,0.0,3,4,2,2,4,2,2,706,6,0,88,794,1,0,1,4,882,914,0,7.493873886783559,1,0,2,1,3,1,3,7,6,0,3,1,1998.0,2,2,546,5,5,2,0,36,0,0,0,0,3,2,1,0,5,2007,8,4,12.259618151783465
519,520,70,3,53.0,10918,1,1,3,3,0,4,0,6,2,2,0,5,2.0794415416798357,9,1926,2004,2,1,8,8,2,0.0,2,4,0,2,4,4,6,0,6,0,1276,1276,1,0,1,4,1276,804,0,7.640603826393634,0,0,1,1,3,1,2,9,6,2,2,5,1926.0,3,1,282,5,5,2,0,0,0,0,145,0,3,2,1,0,6,2009,8,4,12.36308066783498
520,521,190,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,1,5,1.6094379124341003,7,1900,2000,1,1,8,8,2,0.0,3,4,0,3,2,3,4,0,4,0,0,0,1,4,0,0,694,600,0,7.166265974133638,0,0,2,0,3,2,3,7,6,0,3,6,0.0,1,0,0,3,3,0,220,114,210,0,0,0,3,4,1,0,8,2008,8,4,11.573559498507079
521,522,20,3,90.0,11988,1,1,0,3,0,0,0,12,1,2,0,2,1.9459101490553132,6,1957,1957,1,1,12,13,2,0.0,3,4,1,4,4,4,5,777,6,0,467,1244,1,0,1,0,1244,0,0,7.126890808898808,0,0,1,1,3,1,3,6,6,2,2,1,1957.0,3,1,336,5,5,2,0,40,0,0,0,0,3,4,1,0,5,2007,8,4,11.918397239722838
522,523,50,4,50.0,5000,1,1,3,3,0,0,0,3,1,2,0,0,1.9459101490553132,7,1947,1950,1,1,5,5,2,0.0,3,2,1,4,4,4,0,399,6,0,605,1004,1,0,1,4,1004,660,0,7.417580402414544,0,0,2,0,3,1,3,7,6,2,2,5,1950.0,3,2,420,5,5,2,0,24,36,0,0,0,3,4,1,0,10,2006,8,4,11.976665770490767
523,524,60,3,130.0,40094,1,1,0,0,0,4,0,7,4,4,0,5,2.3978952727983707,5,2007,2008,3,1,5,5,3,762.0,0,4,2,0,4,1,2,2260,6,0,878,3138,1,0,1,4,3138,1538,0,8.450412157725886,1,0,3,1,3,1,0,11,6,1,2,3,2007.0,0,3,884,5,5,2,208,406,0,0,0,0,3,4,1,0,10,2007,6,5,12.126764251515691
524,525,60,3,95.0,11787,1,1,0,3,0,4,0,15,2,2,0,5,2.0794415416798357,5,1996,1997,1,1,12,13,1,594.0,2,4,2,2,4,4,2,719,6,0,660,1379,1,0,1,4,1383,1015,0,7.782807262839695,1,0,2,1,3,1,2,8,6,1,5,1,1996.0,0,3,834,5,5,2,239,60,0,0,0,0,3,4,1,0,8,2007,8,4,12.662709207270272
525,526,20,1,62.0,7500,1,2,3,3,0,4,0,21,2,2,0,2,2.0794415416798357,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0,1257,1257,1,0,1,4,1266,0,0,7.144407180321139,0,0,2,0,3,1,2,6,6,1,5,1,2005.0,3,2,453,5,5,2,38,144,0,0,0,0,3,4,1,0,4,2006,8,4,12.07824495582233
526,527,20,3,70.0,13300,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1956,2000,3,1,13,14,2,0.0,3,4,1,2,4,4,5,377,6,0,551,928,1,4,1,4,928,0,0,6.834108738813838,0,0,1,0,2,1,3,4,6,0,3,1,1956.0,3,1,252,5,5,2,261,0,156,0,0,0,3,4,1,0,6,2007,8,4,11.790564777297387
527,528,60,3,67.0,14948,1,1,0,3,0,4,0,16,2,2,0,5,2.302585092994046,5,2008,2008,3,1,12,13,3,268.0,0,4,2,0,4,0,2,1330,6,0,122,1452,1,0,1,4,1476,1237,0,7.906178840394815,1,0,2,1,3,1,0,11,6,1,2,1,2008.0,0,3,858,5,5,2,126,66,0,0,0,0,3,4,1,0,11,2008,6,5,13.008661502470739
528,529,30,3,58.0,9098,1,1,0,3,0,4,0,7,2,2,0,2,1.6094379124341003,7,1920,2002,1,1,13,14,2,0.0,3,4,0,4,4,2,0,348,6,0,180,528,1,0,1,4,605,0,0,6.406879986069314,1,0,1,0,2,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,7,2007,8,4,11.362114203075018
529,530,20,3,69.0,32668,1,1,0,3,0,1,0,6,2,2,0,2,1.9459101490553132,3,1957,1975,3,1,13,11,2,0.0,2,4,2,4,4,4,5,1219,6,0,816,2035,1,4,1,4,2515,0,0,7.830425617820331,1,0,3,0,4,2,3,9,0,2,5,1,1975.0,2,2,484,5,5,2,0,0,200,0,0,0,3,4,1,0,3,2007,8,2,12.209192772866418
530,531,80,3,85.0,10200,1,1,3,3,0,4,0,23,2,2,0,7,1.9459101490553132,5,1988,1989,1,1,6,6,1,219.0,2,4,1,2,4,0,2,783,6,0,678,1461,1,0,1,4,1509,0,0,7.31986492980897,1,0,2,0,3,1,2,5,6,1,1,1,1988.0,2,2,600,5,5,2,224,0,0,0,0,0,3,4,1,0,8,2008,8,0,12.07254696717504
531,532,70,4,60.0,6155,1,1,0,3,0,3,0,3,8,1,0,5,1.9459101490553132,8,1920,1999,1,1,13,14,2,0.0,3,4,0,1,0,2,6,0,6,0,611,611,1,0,1,4,751,611,0,7.217443431696533,0,0,2,0,3,1,3,6,6,0,3,5,1920.0,0,2,502,5,1,2,0,0,84,0,0,0,3,4,1,0,6,2008,8,4,11.759793355371237
532,533,20,3,60.0,7200,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1955,2007,1,1,12,13,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,0,1,4,827,0,0,6.71901315438526,0,0,1,0,2,1,3,5,4,1,4,5,1967.0,3,1,392,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,11.58525542883217
533,534,20,3,50.0,5000,1,1,3,2,0,4,1,3,2,2,0,2,1.3862943611198906,3,1946,1950,1,1,12,13,2,0.0,1,1,3,3,2,3,4,0,4,0,0,0,1,1,0,1,334,0,0,5.814130531825066,0,0,1,0,1,1,1,2,6,0,3,6,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,10.579005242826247
534,535,60,3,74.0,9056,1,1,0,3,0,4,0,8,2,2,0,5,2.1972245773362196,5,2004,2004,1,1,12,13,2,0.0,2,4,2,0,1,0,6,0,6,0,707,707,1,0,1,4,707,707,0,7.254884810077338,0,0,2,1,3,1,2,6,6,1,2,1,2004.0,0,2,403,5,5,2,100,35,0,0,0,0,3,4,1,0,10,2006,8,4,12.08954444723597
535,536,190,3,70.0,7000,1,1,3,3,0,4,0,7,2,2,1,5,1.791759469228055,7,1910,1991,1,1,8,8,2,0.0,3,4,1,2,4,1,2,969,6,0,148,1117,1,4,1,4,820,527,0,7.206377291472252,1,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,85,0,148,0,0,0,3,4,1,0,1,2008,8,4,11.58525542883217
536,537,60,3,57.0,8924,1,1,0,3,0,1,0,5,2,2,0,5,2.0794415416798357,5,1998,1999,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0,6,0,880,880,1,0,1,4,880,844,0,7.45298232946546,0,0,2,1,3,1,2,8,6,0,3,1,1998.0,0,2,527,5,5,2,120,155,0,0,0,0,3,4,1,0,7,2008,8,4,12.144202560946876
